columns,train AUC,train gini,test AUC,test gini
"['education_1138M', 'employedfrom_700D', 'familystate_726L', 'firstnonzeroinstldate_307D', 'inittransactioncode_279L', 'isbidproduct_390L', 'isdebitcard_527L', 'mainoccupationinc_437A', 'maxdpdtolerance_577P', 'num_group1', 'outstandingdebt_522A', 'pmtnum_8L', 'postype_4733339M', 'profession_152M', 'rejectreason_755M', 'rejectreasonclient_4145042M', 'revolvingaccount_394A', 'status_219L', 'tenor_203L', 'amtdebitincoming_4809443A']",0.7707966291220252,0.4693634461272678,0.5953077021654082,0.0717035615942391
"['employedfrom_700D', 'familystate_726L', 'firstnonzeroinstldate_307D', 'inittransactioncode_279L', 'isbidproduct_390L', 'isdebitcard_527L', 'mainoccupationinc_437A', 'maxdpdtolerance_577P', 'num_group1', 'outstandingdebt_522A', 'pmtnum_8L', 'postype_4733339M', 'profession_152M', 'rejectreason_755M', 'rejectreasonclient_4145042M', 'revolvingaccount_394A', 'status_219L', 'tenor_203L', 'amtdebitincoming_4809443A', 'amtdebitoutgoing_4809440A']",0.7694013384406349,0.46549179126796625,0.5915344862887673,0.0652388608483546
"['familystate_726L', 'firstnonzeroinstldate_307D', 'inittransactioncode_279L', 'isbidproduct_390L', 'isdebitcard_527L', 'mainoccupationinc_437A', 'maxdpdtolerance_577P', 'num_group1', 'outstandingdebt_522A', 'pmtnum_8L', 'postype_4733339M', 'profession_152M', 'rejectreason_755M', 'rejectreasonclient_4145042M', 'revolvingaccount_394A', 'status_219L', 'tenor_203L', 'amtdebitincoming_4809443A', 'amtdebitoutgoing_4809440A', 'amtdepositbalance_4809441A']",0.739452343288002,0.4186516997424255,0.5887746073104421,0.05582872531747764
"['firstnonzeroinstldate_307D', 'inittransactioncode_279L', 'isbidproduct_390L', 'isdebitcard_527L', 'mainoccupationinc_437A', 'maxdpdtolerance_577P', 'num_group1', 'outstandingdebt_522A', 'pmtnum_8L', 'postype_4733339M', 'profession_152M', 'rejectreason_755M', 'rejectreasonclient_4145042M', 'revolvingaccount_394A', 'status_219L', 'tenor_203L', 'amtdebitincoming_4809443A', 'amtdebitoutgoing_4809440A', 'amtdepositbalance_4809441A', 'amtdepositincoming_4809444A']",0.7369660858713538,0.4087312640889186,0.5838623466713717,0.04763344077392924
"['inittransactioncode_279L', 'isbidproduct_390L', 'isdebitcard_527L', 'mainoccupationinc_437A', 'maxdpdtolerance_577P', 'num_group1', 'outstandingdebt_522A', 'pmtnum_8L', 'postype_4733339M', 'profession_152M', 'rejectreason_755M', 'rejectreasonclient_4145042M', 'revolvingaccount_394A', 'status_219L', 'tenor_203L', 'amtdebitincoming_4809443A', 'amtdebitoutgoing_4809440A', 'amtdepositbalance_4809441A', 'amtdepositincoming_4809444A', 'amtdepositoutgoing_4809442A']",0.627279346060516,0.19443312930144951,0.6137719793725138,0.07995971502039073
"['isbidproduct_390L', 'isdebitcard_527L', 'mainoccupationinc_437A', 'maxdpdtolerance_577P', 'num_group1', 'outstandingdebt_522A', 'pmtnum_8L', 'postype_4733339M', 'profession_152M', 'rejectreason_755M', 'rejectreasonclient_4145042M', 'revolvingaccount_394A', 'status_219L', 'tenor_203L', 'amtdebitincoming_4809443A', 'amtdebitoutgoing_4809440A', 'amtdepositbalance_4809441A', 'amtdepositincoming_4809444A', 'amtdepositoutgoing_4809442A', 'amount_4527230A']",0.6251540557880694,0.18551834621879656,0.6117834271754501,0.0729411062565053
"['isdebitcard_527L', 'mainoccupationinc_437A', 'maxdpdtolerance_577P', 'num_group1', 'outstandingdebt_522A', 'pmtnum_8L', 'postype_4733339M', 'profession_152M', 'rejectreason_755M', 'rejectreasonclient_4145042M', 'revolvingaccount_394A', 'status_219L', 'tenor_203L', 'amtdebitincoming_4809443A', 'amtdebitoutgoing_4809440A', 'amtdepositbalance_4809441A', 'amtdepositincoming_4809444A', 'amtdepositoutgoing_4809442A', 'amount_4527230A', 'name_4527232M']",0.7373708904845389,0.2647136346065666,0.5986047667887417,0.037117512016964865
"['mainoccupationinc_437A', 'maxdpdtolerance_577P', 'num_group1', 'outstandingdebt_522A', 'pmtnum_8L', 'postype_4733339M', 'profession_152M', 'rejectreason_755M', 'rejectreasonclient_4145042M', 'revolvingaccount_394A', 'status_219L', 'tenor_203L', 'amtdebitincoming_4809443A', 'amtdebitoutgoing_4809440A', 'amtdepositbalance_4809441A', 'amtdepositincoming_4809444A', 'amtdepositoutgoing_4809442A', 'amount_4527230A', 'name_4527232M', 'recorddate_4527225D']",0.7372959489260146,0.2642670340394764,0.5994418578499843,0.03226326122773979
"['maxdpdtolerance_577P', 'num_group1', 'outstandingdebt_522A', 'pmtnum_8L', 'postype_4733339M', 'profession_152M', 'rejectreason_755M', 'rejectreasonclient_4145042M', 'revolvingaccount_394A', 'status_219L', 'tenor_203L', 'amtdebitincoming_4809443A', 'amtdebitoutgoing_4809440A', 'amtdepositbalance_4809441A', 'amtdepositincoming_4809444A', 'amtdepositoutgoing_4809442A', 'amount_4527230A', 'name_4527232M', 'recorddate_4527225D', 'amount_4917619A']",0.7376219719287254,0.2601010197540512,0.5989741130647827,0.03248194348430557
"['num_group1', 'outstandingdebt_522A', 'pmtnum_8L', 'postype_4733339M', 'profession_152M', 'rejectreason_755M', 'rejectreasonclient_4145042M', 'revolvingaccount_394A', 'status_219L', 'tenor_203L', 'amtdebitincoming_4809443A', 'amtdebitoutgoing_4809440A', 'amtdepositbalance_4809441A', 'amtdepositincoming_4809444A', 'amtdepositoutgoing_4809442A', 'amount_4527230A', 'name_4527232M', 'recorddate_4527225D', 'amount_4917619A', 'deductiondate_4917603D']",0.7387255993257249,0.285796424974659,0.5931076816298932,0.015813611707202704
"['outstandingdebt_522A', 'pmtnum_8L', 'postype_4733339M', 'profession_152M', 'rejectreason_755M', 'rejectreasonclient_4145042M', 'revolvingaccount_394A', 'status_219L', 'tenor_203L', 'amtdebitincoming_4809443A', 'amtdebitoutgoing_4809440A', 'amtdepositbalance_4809441A', 'amtdepositincoming_4809444A', 'amtdepositoutgoing_4809442A', 'amount_4527230A', 'name_4527232M', 'recorddate_4527225D', 'amount_4917619A', 'deductiondate_4917603D', 'name_4917606M']",0.7605934925243933,0.40203709172765734,0.584500344935186,-0.05324298016572103
"['pmtnum_8L', 'postype_4733339M', 'profession_152M', 'rejectreason_755M', 'rejectreasonclient_4145042M', 'revolvingaccount_394A', 'status_219L', 'tenor_203L', 'amtdebitincoming_4809443A', 'amtdebitoutgoing_4809440A', 'amtdepositbalance_4809441A', 'amtdepositincoming_4809444A', 'amtdepositoutgoing_4809442A', 'amount_4527230A', 'name_4527232M', 'recorddate_4527225D', 'amount_4917619A', 'deductiondate_4917603D', 'name_4917606M', 'employername_160M']",0.8289942318258557,0.5844434007014692,0.5813640856802962,-0.026820514571494092
"['postype_4733339M', 'profession_152M', 'rejectreason_755M', 'rejectreasonclient_4145042M', 'revolvingaccount_394A', 'status_219L', 'tenor_203L', 'amtdebitincoming_4809443A', 'amtdebitoutgoing_4809440A', 'amtdepositbalance_4809441A', 'amtdepositincoming_4809444A', 'amtdepositoutgoing_4809442A', 'amount_4527230A', 'name_4527232M', 'recorddate_4527225D', 'amount_4917619A', 'deductiondate_4917603D', 'name_4917606M', 'employername_160M', 'pmtamount_36A']",0.8286029653767333,0.5866334176409577,0.5811464624872227,-0.03264931550105667
"['profession_152M', 'rejectreason_755M', 'rejectreasonclient_4145042M', 'revolvingaccount_394A', 'status_219L', 'tenor_203L', 'amtdebitincoming_4809443A', 'amtdebitoutgoing_4809440A', 'amtdepositbalance_4809441A', 'amtdepositincoming_4809444A', 'amtdepositoutgoing_4809442A', 'amount_4527230A', 'name_4527232M', 'recorddate_4527225D', 'amount_4917619A', 'deductiondate_4917603D', 'name_4917606M', 'employername_160M', 'pmtamount_36A', 'processingdate_168D']",0.8278954178884675,0.5841928400400992,0.580050531706441,-0.0407487398632579
"['rejectreason_755M', 'rejectreasonclient_4145042M', 'revolvingaccount_394A', 'status_219L', 'tenor_203L', 'amtdebitincoming_4809443A', 'amtdebitoutgoing_4809440A', 'amtdepositbalance_4809441A', 'amtdepositincoming_4809444A', 'amtdepositoutgoing_4809442A', 'amount_4527230A', 'name_4527232M', 'recorddate_4527225D', 'amount_4917619A', 'deductiondate_4917603D', 'name_4917606M', 'employername_160M', 'pmtamount_36A', 'processingdate_168D', 'annualeffectiverate_199L']",0.8254773641543541,0.5800040516901669,0.5797679850468599,-0.03918258951833077
"['rejectreasonclient_4145042M', 'revolvingaccount_394A', 'status_219L', 'tenor_203L', 'amtdebitincoming_4809443A', 'amtdebitoutgoing_4809440A', 'amtdepositbalance_4809441A', 'amtdepositincoming_4809444A', 'amtdepositoutgoing_4809442A', 'amount_4527230A', 'name_4527232M', 'recorddate_4527225D', 'amount_4917619A', 'deductiondate_4917603D', 'name_4917606M', 'employername_160M', 'pmtamount_36A', 'processingdate_168D', 'annualeffectiverate_199L', 'annualeffectiverate_63L']",0.8244742725804939,0.5772410466045995,0.5769218097735198,-0.052155138455319175
"['revolvingaccount_394A', 'status_219L', 'tenor_203L', 'amtdebitincoming_4809443A', 'amtdebitoutgoing_4809440A', 'amtdepositbalance_4809441A', 'amtdepositincoming_4809444A', 'amtdepositoutgoing_4809442A', 'amount_4527230A', 'name_4527232M', 'recorddate_4527225D', 'amount_4917619A', 'deductiondate_4917603D', 'name_4917606M', 'employername_160M', 'pmtamount_36A', 'processingdate_168D', 'annualeffectiverate_199L', 'annualeffectiverate_63L', 'classificationofcontr_13M']",0.824059402638694,0.5793686943216994,0.5771147127171523,-0.07694012368049012
"['status_219L', 'tenor_203L', 'amtdebitincoming_4809443A', 'amtdebitoutgoing_4809440A', 'amtdepositbalance_4809441A', 'amtdepositincoming_4809444A', 'amtdepositoutgoing_4809442A', 'amount_4527230A', 'name_4527232M', 'recorddate_4527225D', 'amount_4917619A', 'deductiondate_4917603D', 'name_4917606M', 'employername_160M', 'pmtamount_36A', 'processingdate_168D', 'annualeffectiverate_199L', 'annualeffectiverate_63L', 'classificationofcontr_13M', 'classificationofcontr_400M']",0.8313389591441313,0.5913267606536161,0.5886168410368815,0.009918768474996231
"['tenor_203L', 'amtdebitincoming_4809443A', 'amtdebitoutgoing_4809440A', 'amtdepositbalance_4809441A', 'amtdepositincoming_4809444A', 'amtdepositoutgoing_4809442A', 'amount_4527230A', 'name_4527232M', 'recorddate_4527225D', 'amount_4917619A', 'deductiondate_4917603D', 'name_4917606M', 'employername_160M', 'pmtamount_36A', 'processingdate_168D', 'annualeffectiverate_199L', 'annualeffectiverate_63L', 'classificationofcontr_13M', 'classificationofcontr_400M', 'contractst_545M']",0.8247287891604957,0.5745273080607639,0.5730642317228467,-0.02228144437080118
"['amtdebitincoming_4809443A', 'amtdebitoutgoing_4809440A', 'amtdepositbalance_4809441A', 'amtdepositincoming_4809444A', 'amtdepositoutgoing_4809442A', 'amount_4527230A', 'name_4527232M', 'recorddate_4527225D', 'amount_4917619A', 'deductiondate_4917603D', 'name_4917606M', 'employername_160M', 'pmtamount_36A', 'processingdate_168D', 'annualeffectiverate_199L', 'annualeffectiverate_63L', 'classificationofcontr_13M', 'classificationofcontr_400M', 'contractst_545M', 'contractst_964M']",0.8235550618472932,0.5554195524768055,0.5652236294178732,-0.033024859085026934
"['amtdebitoutgoing_4809440A', 'amtdepositbalance_4809441A', 'amtdepositincoming_4809444A', 'amtdepositoutgoing_4809442A', 'amount_4527230A', 'name_4527232M', 'recorddate_4527225D', 'amount_4917619A', 'deductiondate_4917603D', 'name_4917606M', 'employername_160M', 'pmtamount_36A', 'processingdate_168D', 'annualeffectiverate_199L', 'annualeffectiverate_63L', 'classificationofcontr_13M', 'classificationofcontr_400M', 'contractst_545M', 'contractst_964M', 'contractsum_5085717L']",0.8235356371774596,0.5554363734556137,0.5652587594214358,-0.03303957801764554
"['amtdepositbalance_4809441A', 'amtdepositincoming_4809444A', 'amtdepositoutgoing_4809442A', 'amount_4527230A', 'name_4527232M', 'recorddate_4527225D', 'amount_4917619A', 'deductiondate_4917603D', 'name_4917606M', 'employername_160M', 'pmtamount_36A', 'processingdate_168D', 'annualeffectiverate_199L', 'annualeffectiverate_63L', 'classificationofcontr_13M', 'classificationofcontr_400M', 'contractst_545M', 'contractst_964M', 'contractsum_5085717L', 'credlmt_230A']",0.8236262113591177,0.5555371692990089,0.5651644708151994,-0.033377998826848734
"['amtdepositincoming_4809444A', 'amtdepositoutgoing_4809442A', 'amount_4527230A', 'name_4527232M', 'recorddate_4527225D', 'amount_4917619A', 'deductiondate_4917603D', 'name_4917606M', 'employername_160M', 'pmtamount_36A', 'processingdate_168D', 'annualeffectiverate_199L', 'annualeffectiverate_63L', 'classificationofcontr_13M', 'classificationofcontr_400M', 'contractst_545M', 'contractst_964M', 'contractsum_5085717L', 'credlmt_230A', 'credlmt_935A']",0.8235652001039278,0.5554210319930385,0.5652090505955583,-0.033799039665074665
"['amtdepositoutgoing_4809442A', 'amount_4527230A', 'name_4527232M', 'recorddate_4527225D', 'amount_4917619A', 'deductiondate_4917603D', 'name_4917606M', 'employername_160M', 'pmtamount_36A', 'processingdate_168D', 'annualeffectiverate_199L', 'annualeffectiverate_63L', 'classificationofcontr_13M', 'classificationofcontr_400M', 'contractst_545M', 'contractst_964M', 'contractsum_5085717L', 'credlmt_230A', 'credlmt_935A', 'dateofcredend_289D']",0.8339481870302546,0.5748975698046687,0.5637224398759701,-0.046133565387941416
"['amount_4527230A', 'name_4527232M', 'recorddate_4527225D', 'amount_4917619A', 'deductiondate_4917603D', 'name_4917606M', 'employername_160M', 'pmtamount_36A', 'processingdate_168D', 'annualeffectiverate_199L', 'annualeffectiverate_63L', 'classificationofcontr_13M', 'classificationofcontr_400M', 'contractst_545M', 'contractst_964M', 'contractsum_5085717L', 'credlmt_230A', 'credlmt_935A', 'dateofcredend_289D', 'dateofcredend_353D']",0.8767080280076742,0.6536515081966167,0.574351202991252,-0.03065597788082529
"['name_4527232M', 'recorddate_4527225D', 'amount_4917619A', 'deductiondate_4917603D', 'name_4917606M', 'employername_160M', 'pmtamount_36A', 'processingdate_168D', 'annualeffectiverate_199L', 'annualeffectiverate_63L', 'classificationofcontr_13M', 'classificationofcontr_400M', 'contractst_545M', 'contractst_964M', 'contractsum_5085717L', 'credlmt_230A', 'credlmt_935A', 'dateofcredend_289D', 'dateofcredend_353D', 'dateofcredstart_181D']",0.8977187666443613,0.6857907347472436,0.5693095120759915,-0.063123650042734
"['recorddate_4527225D', 'amount_4917619A', 'deductiondate_4917603D', 'name_4917606M', 'employername_160M', 'pmtamount_36A', 'processingdate_168D', 'annualeffectiverate_199L', 'annualeffectiverate_63L', 'classificationofcontr_13M', 'classificationofcontr_400M', 'contractst_545M', 'contractst_964M', 'contractsum_5085717L', 'credlmt_230A', 'credlmt_935A', 'dateofcredend_289D', 'dateofcredend_353D', 'dateofcredstart_181D', 'dateofcredstart_739D']",0.8708267962942041,0.6459988927268141,0.5666999828797377,-0.050671830176853755
"['amount_4917619A', 'deductiondate_4917603D', 'name_4917606M', 'employername_160M', 'pmtamount_36A', 'processingdate_168D', 'annualeffectiverate_199L', 'annualeffectiverate_63L', 'classificationofcontr_13M', 'classificationofcontr_400M', 'contractst_545M', 'contractst_964M', 'contractsum_5085717L', 'credlmt_230A', 'credlmt_935A', 'dateofcredend_289D', 'dateofcredend_353D', 'dateofcredstart_181D', 'dateofcredstart_739D', 'dateofrealrepmt_138D']",0.8804196641256995,0.6602409666366659,0.5679617039112203,-0.026609351300178122
"['deductiondate_4917603D', 'name_4917606M', 'employername_160M', 'pmtamount_36A', 'processingdate_168D', 'annualeffectiverate_199L', 'annualeffectiverate_63L', 'classificationofcontr_13M', 'classificationofcontr_400M', 'contractst_545M', 'contractst_964M', 'contractsum_5085717L', 'credlmt_230A', 'credlmt_935A', 'dateofcredend_289D', 'dateofcredend_353D', 'dateofcredstart_181D', 'dateofcredstart_739D', 'dateofrealrepmt_138D', 'debtoutstand_525A']",0.8804155428776078,0.6602142930070003,0.5682366240842726,-0.020850817628614488
"['name_4917606M', 'employername_160M', 'pmtamount_36A', 'processingdate_168D', 'annualeffectiverate_199L', 'annualeffectiverate_63L', 'classificationofcontr_13M', 'classificationofcontr_400M', 'contractst_545M', 'contractst_964M', 'contractsum_5085717L', 'credlmt_230A', 'credlmt_935A', 'dateofcredend_289D', 'dateofcredend_353D', 'dateofcredstart_181D', 'dateofcredstart_739D', 'dateofrealrepmt_138D', 'debtoutstand_525A', 'debtoverdue_47A']",0.8799916746592692,0.659806927632132,0.5687548076781093,0.01474725081269157
"['employername_160M', 'pmtamount_36A', 'processingdate_168D', 'annualeffectiverate_199L', 'annualeffectiverate_63L', 'classificationofcontr_13M', 'classificationofcontr_400M', 'contractst_545M', 'contractst_964M', 'contractsum_5085717L', 'credlmt_230A', 'credlmt_935A', 'dateofcredend_289D', 'dateofcredend_353D', 'dateofcredstart_181D', 'dateofcredstart_739D', 'dateofrealrepmt_138D', 'debtoutstand_525A', 'debtoverdue_47A', 'description_351M']",0.8664947041491435,0.6184311611792455,0.5652361716216264,0.028438378599106445
"['pmtamount_36A', 'processingdate_168D', 'annualeffectiverate_199L', 'annualeffectiverate_63L', 'classificationofcontr_13M', 'classificationofcontr_400M', 'contractst_545M', 'contractst_964M', 'contractsum_5085717L', 'credlmt_230A', 'credlmt_935A', 'dateofcredend_289D', 'dateofcredend_353D', 'dateofcredstart_181D', 'dateofcredstart_739D', 'dateofrealrepmt_138D', 'debtoutstand_525A', 'debtoverdue_47A', 'description_351M', 'dpdmax_139P']",0.8244672480400755,0.5067951619754818,0.5664740357166097,0.023235844339016667
"['processingdate_168D', 'annualeffectiverate_199L', 'annualeffectiverate_63L', 'classificationofcontr_13M', 'classificationofcontr_400M', 'contractst_545M', 'contractst_964M', 'contractsum_5085717L', 'credlmt_230A', 'credlmt_935A', 'dateofcredend_289D', 'dateofcredend_353D', 'dateofcredstart_181D', 'dateofcredstart_739D', 'dateofrealrepmt_138D', 'debtoutstand_525A', 'debtoverdue_47A', 'description_351M', 'dpdmax_139P', 'dpdmax_757P']",0.8236500804317711,0.501753866630595,0.5658849979630148,0.03182149604879543
"['annualeffectiverate_199L', 'annualeffectiverate_63L', 'classificationofcontr_13M', 'classificationofcontr_400M', 'contractst_545M', 'contractst_964M', 'contractsum_5085717L', 'credlmt_230A', 'credlmt_935A', 'dateofcredend_289D', 'dateofcredend_353D', 'dateofcredstart_181D', 'dateofcredstart_739D', 'dateofrealrepmt_138D', 'debtoutstand_525A', 'debtoverdue_47A', 'description_351M', 'dpdmax_139P', 'dpdmax_757P', 'dpdmaxdatemonth_442T']",0.8183944695423861,0.4798991545894279,0.5667698003973146,0.03278548780971066
"['annualeffectiverate_63L', 'classificationofcontr_13M', 'classificationofcontr_400M', 'contractst_545M', 'contractst_964M', 'contractsum_5085717L', 'credlmt_230A', 'credlmt_935A', 'dateofcredend_289D', 'dateofcredend_353D', 'dateofcredstart_181D', 'dateofcredstart_739D', 'dateofrealrepmt_138D', 'debtoutstand_525A', 'debtoverdue_47A', 'description_351M', 'dpdmax_139P', 'dpdmax_757P', 'dpdmaxdatemonth_442T', 'dpdmaxdatemonth_89T']",0.8184732751291953,0.480155928308416,0.5666760976105745,0.032875636833707964
"['classificationofcontr_13M', 'classificationofcontr_400M', 'contractst_545M', 'contractst_964M', 'contractsum_5085717L', 'credlmt_230A', 'credlmt_935A', 'dateofcredend_289D', 'dateofcredend_353D', 'dateofcredstart_181D', 'dateofcredstart_739D', 'dateofrealrepmt_138D', 'debtoutstand_525A', 'debtoverdue_47A', 'description_351M', 'dpdmax_139P', 'dpdmax_757P', 'dpdmaxdatemonth_442T', 'dpdmaxdatemonth_89T', 'dpdmaxdateyear_596T']",0.8184527881920368,0.48002237943519016,0.5666831332777253,0.03293820915546784
"['classificationofcontr_400M', 'contractst_545M', 'contractst_964M', 'contractsum_5085717L', 'credlmt_230A', 'credlmt_935A', 'dateofcredend_289D', 'dateofcredend_353D', 'dateofcredstart_181D', 'dateofcredstart_739D', 'dateofrealrepmt_138D', 'debtoutstand_525A', 'debtoverdue_47A', 'description_351M', 'dpdmax_139P', 'dpdmax_757P', 'dpdmaxdatemonth_442T', 'dpdmaxdatemonth_89T', 'dpdmaxdateyear_596T', 'dpdmaxdateyear_896T']",0.8183143635548701,0.4788296363368487,0.566555457960083,0.03317487461764955
"['contractst_545M', 'contractst_964M', 'contractsum_5085717L', 'credlmt_230A', 'credlmt_935A', 'dateofcredend_289D', 'dateofcredend_353D', 'dateofcredstart_181D', 'dateofcredstart_739D', 'dateofrealrepmt_138D', 'debtoutstand_525A', 'debtoverdue_47A', 'description_351M', 'dpdmax_139P', 'dpdmax_757P', 'dpdmaxdatemonth_442T', 'dpdmaxdatemonth_89T', 'dpdmaxdateyear_596T', 'dpdmaxdateyear_896T', 'financialinstitution_382M']",0.8197571219642603,0.4808350565967312,0.5703149449943326,0.03985795079792388
"['contractst_964M', 'contractsum_5085717L', 'credlmt_230A', 'credlmt_935A', 'dateofcredend_289D', 'dateofcredend_353D', 'dateofcredstart_181D', 'dateofcredstart_739D', 'dateofrealrepmt_138D', 'debtoutstand_525A', 'debtoverdue_47A', 'description_351M', 'dpdmax_139P', 'dpdmax_757P', 'dpdmaxdatemonth_442T', 'dpdmaxdatemonth_89T', 'dpdmaxdateyear_596T', 'dpdmaxdateyear_896T', 'financialinstitution_382M', 'financialinstitution_591M']",0.8204665569053878,0.48368108078654093,0.5676645442634645,0.03422462009645036
"['contractsum_5085717L', 'credlmt_230A', 'credlmt_935A', 'dateofcredend_289D', 'dateofcredend_353D', 'dateofcredstart_181D', 'dateofcredstart_739D', 'dateofrealrepmt_138D', 'debtoutstand_525A', 'debtoverdue_47A', 'description_351M', 'dpdmax_139P', 'dpdmax_757P', 'dpdmaxdatemonth_442T', 'dpdmaxdatemonth_89T', 'dpdmaxdateyear_596T', 'dpdmaxdateyear_896T', 'financialinstitution_382M', 'financialinstitution_591M', 'instlamount_768A']",0.8201814844841941,0.4906716213650644,0.5680531759173182,0.039907689552083764
"['credlmt_230A', 'credlmt_935A', 'dateofcredend_289D', 'dateofcredend_353D', 'dateofcredstart_181D', 'dateofcredstart_739D', 'dateofrealrepmt_138D', 'debtoutstand_525A', 'debtoverdue_47A', 'description_351M', 'dpdmax_139P', 'dpdmax_757P', 'dpdmaxdatemonth_442T', 'dpdmaxdatemonth_89T', 'dpdmaxdateyear_596T', 'dpdmaxdateyear_896T', 'financialinstitution_382M', 'financialinstitution_591M', 'instlamount_768A', 'instlamount_852A']",0.8199097627804952,0.4902687904851758,0.5673835200679226,0.03952223759209422
"['credlmt_935A', 'dateofcredend_289D', 'dateofcredend_353D', 'dateofcredstart_181D', 'dateofcredstart_739D', 'dateofrealrepmt_138D', 'debtoutstand_525A', 'debtoverdue_47A', 'description_351M', 'dpdmax_139P', 'dpdmax_757P', 'dpdmaxdatemonth_442T', 'dpdmaxdatemonth_89T', 'dpdmaxdateyear_596T', 'dpdmaxdateyear_896T', 'financialinstitution_382M', 'financialinstitution_591M', 'instlamount_768A', 'instlamount_852A', 'interestrate_508L']",0.819858449584838,0.49033902120368605,0.5673914815465393,0.039442477207744034
"['dateofcredend_289D', 'dateofcredend_353D', 'dateofcredstart_181D', 'dateofcredstart_739D', 'dateofrealrepmt_138D', 'debtoutstand_525A', 'debtoverdue_47A', 'description_351M', 'dpdmax_139P', 'dpdmax_757P', 'dpdmaxdatemonth_442T', 'dpdmaxdatemonth_89T', 'dpdmaxdateyear_596T', 'dpdmaxdateyear_896T', 'financialinstitution_382M', 'financialinstitution_591M', 'instlamount_768A', 'instlamount_852A', 'interestrate_508L', 'lastupdate_1112D']",0.8239460332192377,0.4983456186083858,0.5725769307328962,0.049650833279155704
"['dateofcredend_353D', 'dateofcredstart_181D', 'dateofcredstart_739D', 'dateofrealrepmt_138D', 'debtoutstand_525A', 'debtoverdue_47A', 'description_351M', 'dpdmax_139P', 'dpdmax_757P', 'dpdmaxdatemonth_442T', 'dpdmaxdatemonth_89T', 'dpdmaxdateyear_596T', 'dpdmaxdateyear_896T', 'financialinstitution_382M', 'financialinstitution_591M', 'instlamount_768A', 'instlamount_852A', 'interestrate_508L', 'lastupdate_1112D', 'lastupdate_388D']",0.826330356876729,0.4965011547192245,0.5740963690104307,0.04773447618004402
"['dateofcredstart_181D', 'dateofcredstart_739D', 'dateofrealrepmt_138D', 'debtoutstand_525A', 'debtoverdue_47A', 'description_351M', 'dpdmax_139P', 'dpdmax_757P', 'dpdmaxdatemonth_442T', 'dpdmaxdatemonth_89T', 'dpdmaxdateyear_596T', 'dpdmaxdateyear_896T', 'financialinstitution_382M', 'financialinstitution_591M', 'instlamount_768A', 'instlamount_852A', 'interestrate_508L', 'lastupdate_1112D', 'lastupdate_388D', 'monthlyinstlamount_332A']",0.8020885531112039,0.4625463583293539,0.5746141451138924,0.047238305311322934
"['dateofcredstart_739D', 'dateofrealrepmt_138D', 'debtoutstand_525A', 'debtoverdue_47A', 'description_351M', 'dpdmax_139P', 'dpdmax_757P', 'dpdmaxdatemonth_442T', 'dpdmaxdatemonth_89T', 'dpdmaxdateyear_596T', 'dpdmaxdateyear_896T', 'financialinstitution_382M', 'financialinstitution_591M', 'instlamount_768A', 'instlamount_852A', 'interestrate_508L', 'lastupdate_1112D', 'lastupdate_388D', 'monthlyinstlamount_332A', 'monthlyinstlamount_674A']",0.7613361880055785,0.40464624798522525,0.5857994750830652,0.06486010965668684
"['dateofrealrepmt_138D', 'debtoutstand_525A', 'debtoverdue_47A', 'description_351M', 'dpdmax_139P', 'dpdmax_757P', 'dpdmaxdatemonth_442T', 'dpdmaxdatemonth_89T', 'dpdmaxdateyear_596T', 'dpdmaxdateyear_896T', 'financialinstitution_382M', 'financialinstitution_591M', 'instlamount_768A', 'instlamount_852A', 'interestrate_508L', 'lastupdate_1112D', 'lastupdate_388D', 'monthlyinstlamount_332A', 'monthlyinstlamount_674A', 'nominalrate_281L']",0.7392386353769547,0.35098319314741167,0.5870809098155768,0.06008577964789083
"['debtoutstand_525A', 'debtoverdue_47A', 'description_351M', 'dpdmax_139P', 'dpdmax_757P', 'dpdmaxdatemonth_442T', 'dpdmaxdatemonth_89T', 'dpdmaxdateyear_596T', 'dpdmaxdateyear_896T', 'financialinstitution_382M', 'financialinstitution_591M', 'instlamount_768A', 'instlamount_852A', 'interestrate_508L', 'lastupdate_1112D', 'lastupdate_388D', 'monthlyinstlamount_332A', 'monthlyinstlamount_674A', 'nominalrate_281L', 'nominalrate_498L']",0.6875425274461946,0.27080001248750585,0.5910106253290297,0.0666047558248929
"['debtoverdue_47A', 'description_351M', 'dpdmax_139P', 'dpdmax_757P', 'dpdmaxdatemonth_442T', 'dpdmaxdatemonth_89T', 'dpdmaxdateyear_596T', 'dpdmaxdateyear_896T', 'financialinstitution_382M', 'financialinstitution_591M', 'instlamount_768A', 'instlamount_852A', 'interestrate_508L', 'lastupdate_1112D', 'lastupdate_388D', 'monthlyinstlamount_332A', 'monthlyinstlamount_674A', 'nominalrate_281L', 'nominalrate_498L', 'numberofcontrsvalue_258L']",0.6875715927585477,0.27004032566818004,0.590550705359006,0.06598100251741758
